run_id	STDP-RL:AMPA:RLhebbwt	STDP-RL:AMPA:RLantiwt	STDP-RL:AMPA:RLwindhebb	STDP-RL:AMPA:RLwindanti	sim:targetedNonEM	sim:targetedRLDscntFctr	simtype:ResumeSimFromFile	sim:seeds:conn	sim:targetedRLOppFctr	critic:posRewardBias	critic:angv_bias
4769	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.0	0.7
4770	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.0	0.8
4771	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.0	1.0
4772	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.5	0.5
4773	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.5	0.7
4774	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.5	0.8
4775	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.5	1.0
4776	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	1.5	0.5
4777	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	1.5	0.7
4778	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	1.5	0.8
4779	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	1.5	1.0
4780	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.0	0.5
4781	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.0	0.7
4782	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.0	0.8
4783	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.0	1.0
4784	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.5	0.5
4785	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.5	0.7
4786	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.5	0.8
4787	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.5	1.0
4788	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	1.5	0.5
4789	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	1.5	0.7
4790	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	1.5	0.8
4791	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	1.5	1.0
4792	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.0	0.5
4793	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.0	0.7
4794	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.0	0.8
4795	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.0	1.0
4796	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.5	0.5
4797	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.5	0.7
4798	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.5	0.8
4799	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.5	1.0
4800	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	1.5	0.5
4801	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	1.5	0.7
4802	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	1.5	0.8
4803	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	1.5	1.0
4804	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.0	0.5
4805	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.0	0.7
4806	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.0	0.8
4807	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.0	1.0
4808	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.5	0.5
4809	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.5	0.7
4810	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.5	0.8
4811	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.5	1.0
4812	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	1.5	0.5
4813	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	1.5	0.7
4814	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	1.5	0.8
4815	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	1.5	1.0
4816	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.0	0.5
4817	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.0	0.7
4818	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.0	0.8
4819	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.0	1.0
4820	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.5	0.5
4821	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.5	0.7
4822	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.5	0.8
4823	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.5	1.0
4824	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	1.5	0.5
4825	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	1.5	0.7
4826	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	1.5	0.8
4827	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	1.5	1.0
4828	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.0	0.5
4829	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.0	0.7
4830	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.0	0.8
4831	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.0	1.0
4832	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.5	0.5
4833	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.5	0.7
4834	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.5	0.8
4835	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.5	1.0
4836	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	1.5	0.5
4837	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	1.5	0.7
4838	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	1.5	0.8
4839	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	1.5	1.0
4840	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.0	0.5
4841	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.0	0.7
4842	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.0	0.8
4843	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.0	1.0
4844	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.5	0.5
4845	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.5	0.7
4846	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.5	0.8
4847	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.5	1.0
4848	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	1.5	0.5
4849	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	1.5	0.7
4850	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	1.5	0.8
4851	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	1.5	1.0
4852	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.0	0.5
4853	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.0	0.7
4854	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.0	0.8
4855	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.0	1.0
4856	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.5	0.5
4857	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.5	0.7
4858	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.5	0.8
4859	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.5	1.0
4860	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	1.5	0.5
4861	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	1.5	0.7
4862	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	1.5	0.8
4863	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	1.5	1.0
4864	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.0	0.5
4865	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.0	0.7
4866	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.0	0.8
4867	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.0	1.0
4868	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.5	0.5
4869	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.5	0.7
4870	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.5	0.8
4871	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.5	1.0
4872	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	1.5	0.5
4873	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	1.5	0.7
4874	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	1.5	0.8
4875	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	1.5	1.0
4876	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.0	0.5
4877	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.0	0.7
4878	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.0	0.8
4879	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.0	1.0
4880	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.5	0.5
4881	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.5	0.7
4882	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.5	0.8
4883	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.5	1.0
4884	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	1.5	0.5
4885	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	1.5	0.7
4886	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	1.5	0.8
4887	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	1.5	1.0
4888	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	2.0	0.5
4889	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	2.0	0.7
4890	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	2.0	0.8
4891	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	2.0	1.0
4892	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	2.5	0.5
4893	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	2.5	0.7
4894	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	2.5	0.8
4895	0.0005	-0.0005	10	10	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	2.5	1.0
4896	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	1.5	0.5
4897	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	1.5	0.7
4898	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	1.5	0.8
4899	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	1.5	1.0
4900	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	2.0	0.5
4901	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	2.0	0.7
4902	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	2.0	0.8
4903	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	2.0	1.0
4904	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	2.5	0.5
4905	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	2.5	0.7
4906	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	2.5	0.8
4907	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	2.5	1.0
4908	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	1.5	0.5
4909	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	1.5	0.7
4910	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	1.5	0.8
4911	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	1.5	1.0
4912	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.0	0.5
4913	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.0	0.7
4914	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.0	0.8
4915	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.0	1.0
4916	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.5	0.5
4917	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.5	0.7
4918	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.5	0.8
4919	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.5	1.0
4920	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	1.5	0.5
4921	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	1.5	0.7
4922	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	1.5	0.8
4923	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	1.5	1.0
4924	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.0	0.5
4925	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.0	0.7
4926	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.0	0.8
4927	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.0	1.0
4928	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.5	0.5
4929	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.5	0.7
4930	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.5	0.8
4931	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.5	1.0
4932	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	1.5	0.5
4933	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	1.5	0.7
4934	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	1.5	0.8
4935	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	1.5	1.0
4936	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.0	0.5
4937	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.0	0.7
4938	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.0	0.8
4939	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.0	1.0
4940	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.5	0.5
4941	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.5	0.7
4942	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.5	0.8
4943	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.5	1.0
4944	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	1.5	0.5
4945	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	1.5	0.7
4946	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	1.5	0.8
4947	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	1.5	1.0
4948	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.0	0.5
4949	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.0	0.7
4950	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.0	0.8
4951	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.0	1.0
4952	0.0005	-0.0005	10	10	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.5	0.5
